# 10          0.729239 1.27789 1.27789       3
# 1         400      56             42           12.3636            190     215     207
  1        2112             -1     0.93957000  1.37108838e-02  8.67030533e-02 -5.93091200e-01  1.11172577e+00 -4.27167412e+00 -1.04159305e+00 -4.14859742e+01  8.00000000e+01  4.92158640e-15
  1        2112             -1     0.93957000  5.16784484e-02 -7.67080716e-03 -7.84006918e-01  1.21788333e+00 -1.09059820e+01 -5.15937150e-01 -4.84212760e+01  8.00000000e+01  9.72567440e-15
  1        2112             -1     0.93957000 -4.62929327e-02  1.11582380e-01 -6.09956032e-01  1.12055792e+00 -2.12613113e+00 -4.60308591e+00 -4.03136245e+01  8.00000000e+01  3.70156451e-15
  2        2212             -1     0.93827000 -1.49756845e-01  1.92905092e-02 -9.18449108e-01  1.31629747e+00 -4.78638444e+00 -7.67330786e+00 -4.49037156e+01  8.00000000e+01  1.16328679e-15
  1        2212             -1     0.93827000 -1.65532792e-01  1.49036660e-01 -6.48035439e-01  1.16048570e+00 -6.38718860e+00 -2.13297713e-01 -3.89692475e+01  8.00000000e+01 -1.63418669e-15
  1        2112              9     0.93957000 -1.28338446e-01 -2.39839126e-02 -8.61398165e-01  1.27600163e+00 -1.50562967e+01 -2.19646947e+00 -4.46526677e+01  8.00000000e+01 -1.31305616e-15
  1        2112             -1     0.93957000  3.14808162e-02  1.10961964e-01 -7.73153505e-01  1.21627256e+00 -6.78958158e+00 -3.34025725e+00 -4.32810560e+01  8.00000000e+01 -3.99303794e-15
  1        2112             -1     0.93957000 -2.19909809e-02 -2.17867177e-02 -8.05897411e-01  1.23008369e+00 -1.05650116e+01 -3.95176432e-01 -4.43370543e+01  8.00000000e+01  6.88710748e-15
  1        2212              9     0.93827000  8.27446098e-02  2.10549024e-01 -6.96088236e-01  1.20779062e+00 -1.07777152e+01 -9.62976170e-02 -4.14591977e+01  8.00000000e+01 -3.99641832e-15
  1        2212             10     0.93827000  4.30235676e-02 -4.29145972e-02 -8.60403853e-01  1.26639115e+00 -9.34257171e+00 -4.45866990e+00 -4.38088496e+01  8.00000000e+01  7.65845698e-16
  1        2212             10     0.93827000  3.12739077e-02  5.22118881e-02 -8.36481451e-01  1.25038314e+00 -1.03994897e+01 -1.88773907e+00 -4.44001913e+01  8.00000000e+01  8.64813132e-16
  1        2212             -1     0.93827000 -7.02458526e-02 -7.28752427e-02 -7.23641704e-01  1.18428946e+00 -6.15810023e+00 -3.38219530e+00 -4.16382266e+01  8.00000000e+01  7.98988942e-15
  1        2112              8     0.93957000  2.62929891e-02 -7.29755059e-02 -8.61179601e-01  1.26949087e+00 -9.24413038e+00 -7.74629264e+00 -4.24603271e+01  8.00000000e+01  7.71983142e-15
  1        2112             -1     0.93957000 -4.67724030e-02  2.79985928e-02 -7.44567671e-01  1.21061022e+00 -6.04518873e+00 -1.57317517e+00 -4.19389155e+01  8.00000000e+01  2.30364473e-15
  1        2212              7     0.93827000 -5.30181551e-03 -1.14403673e-01 -4.44504339e-01  1.03826095e+00 -1.29140754e+01 -3.91128872e+00 -3.63799085e+01  8.00000000e+01  7.72158776e-15
  1        2112              7     0.93957000  1.21382770e-02  8.33788890e-03 -6.32055444e-01  1.12266293e+00 -1.31189263e+01 -4.07207930e-01 -4.27735512e+01  8.00000000e+01 -2.70470644e-15
  1        2112              5     0.93957000 -1.03579270e-01 -1.68614346e-01 -6.69528535e-01  1.16598006e+00 -1.36290872e+01 -1.48379965e+01 -3.96704944e+01  8.00000000e+01 -3.23781869e-15
